id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Food and drink,Seat comfort,Checkin service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction
97740,Female,Loyal Customer,27,Business Travel,Business,2690,5,5,5,3,5,49,34.0,Satisfied
37186,Female,Loyal Customer,45,Personal Travel,Eco,1189,3,5,4,4,3,13,9.0,Neutral or Dissatisfied
97513,Female,Loyal Customer,44,Business Travel,Business,2854,1,5,5,4,3,27,5.0,Satisfied
31542,Male,Loyal Customer,15,Personal Travel,Eco,862,1,3,3,4,3,3,45.0,Neutral or Dissatisfied
37100,Male,Loyal Customer,29,Business Travel,Eco,1179,4,4,4,3,4,0,0.0,Satisfied
128255,Female,Disloyal Customer,20,Business Travel,Business,304,5,1,1,3,1,0,0.0,Satisfied
35378,Female,Loyal Customer,72,Business Travel,Eco,1056,3,3,3,2,1,0,0.0,Neutral or Dissatisfied
127561,Female,Loyal Customer,41,Business Travel,Business,1670,2,2,4,4,4,0,14.0,Satisfied
1076,Female,Loyal Customer,53,Personal Travel,Eco,247,5,1,2,5,1,26,21.0,Satisfied
128424,Female,Loyal Customer,57,Business Travel,Eco,370,2,3,4,3,1,1,8.0,Neutral or Dissatisfied
96602,Male,Loyal Customer,36,Personal Travel,Business,1036,4,2,3,4,4,15,6.0,Neutral or Dissatisfied
61150,Male,Loyal Customer,20,Business Travel,Business,3436,1,1,1,2,1,111,99.0,Neutral or Dissatisfied
94330,Male,Loyal Customer,48,Business Travel,Business,277,4,4,5,5,3,3,0.0,Satisfied
47573,Male,Loyal Customer,49,Business Travel,Business,1482,3,3,4,3,4,35,35.0,Satisfied
83652,Female,Loyal Customer,39,Business Travel,Business,577,5,4,4,3,3,0,0.0,Satisfied
78,Male,Loyal Customer,58,Personal Travel,Eco,173,4,2,2,1,2,0,4.0,Satisfied
6787,Male,Loyal Customer,69,Business Travel,Eco,223,2,2,2,4,2,0,6.0,Neutral or Dissatisfied
63655,Female,Disloyal Customer,14,Business Travel,Eco,796,3,3,3,4,3,0,0.0,Neutral or Dissatisfied
30212,Female,Loyal Customer,27,Personal Travel,Eco Plus,31,3,4,1,3,4,8,15.0,Neutral or Dissatisfied
109122,Male,Loyal Customer,41,Personal Travel,Eco Plus,781,1,3,3,3,3,5,0.0,Neutral or Dissatisfied
41194,Female,Loyal Customer,56,Business Travel,Eco,1091,5,2,5,4,1,3,0.0,Satisfied
126801,Male,Loyal Customer,31,Business Travel,Business,2125,2,4,4,3,4,0,0.0,Satisfied
53328,Female,Disloyal Customer,40,Business Travel,Business,758,3,4,4,1,4,0,0.0,Satisfied
5188,Female,Loyal Customer,51,Business Travel,Business,2355,1,3,5,4,5,12,12.0,Satisfied
107495,Male,Loyal Customer,25,Business Travel,Eco,711,2,2,2,4,2,0,0.0,Neutral or Dissatisfied
99615,Male,Loyal Customer,39,Business Travel,Business,1154,4,5,5,3,5,24,34.0,Satisfied
6226,Male,Disloyal Customer,26,Business Travel,Business,594,5,3,3,5,3,0,0.0,Satisfied
119320,Female,Loyal Customer,70,Personal Travel,Eco,214,2,3,3,4,2,0,0.0,Neutral or Dissatisfied
28057,Male,Disloyal Customer,17,Business Travel,Eco,2603,4,4,1,1,1,2,0.0,Neutral or Dissatisfied
70070,Female,Loyal Customer,38,Personal Travel,Business,460,3,3,4,4,3,0,0.0,Neutral or Dissatisfied
26317,Female,Loyal Customer,41,Personal Travel,Eco Plus,2139,2,5,5,4,3,0,0.0,Neutral or Dissatisfied
49857,Male,Loyal Customer,41,Business Travel,Business,326,1,5,5,2,4,32,22.0,Satisfied
129823,Male,Loyal Customer,35,Personal Travel,Eco,337,2,2,2,4,2,0,0.0,Neutral or Dissatisfied
106140,Male,Loyal Customer,43,Business Travel,Eco,436,3,3,3,1,3,0,0.0,Neutral or Dissatisfied
75111,Female,Disloyal Customer,29,Business Travel,Business,1744,3,2,2,3,2,4,0.0,Neutral or Dissatisfied
51266,Female,Loyal Customer,46,Business Travel,Eco Plus,372,3,4,3,2,4,0,0.0,Neutral or Dissatisfied
83044,Male,Loyal Customer,40,Business Travel,Eco,1127,3,3,3,3,3,0,11.0,Neutral or Dissatisfied
18309,Male,Loyal Customer,36,Business Travel,Business,3649,5,5,5,5,5,0,0.0,Satisfied
19368,Male,Loyal Customer,42,Business Travel,Eco,476,4,4,4,4,4,0,0.0,Satisfied
90182,Female,Loyal Customer,29,Personal Travel,Eco,983,1,1,1,4,1,0,0.0,Neutral or Dissatisfied
32271,Female,Loyal Customer,37,Business Travel,Eco,201,2,2,2,2,2,3,7.0,Neutral or Dissatisfied
80416,Male,Loyal Customer,43,Business Travel,Business,2248,1,3,5,3,5,0,0.0,Satisfied
32510,Female,Loyal Customer,38,Business Travel,Business,1892,4,2,5,2,2,0,0.0,Satisfied
61482,Female,Loyal Customer,25,Business Travel,Business,2358,1,5,5,4,5,107,105.0,Satisfied
44046,Female,Loyal Customer,51,Personal Travel,Eco,296,4,4,4,3,3,0,0.0,Neutral or Dissatisfied
39049,Male,Loyal Customer,31,Business Travel,Eco Plus,230,0,3,3,2,3,0,0.0,Satisfied
46571,Female,Loyal Customer,38,Business Travel,Eco,125,5,5,5,2,5,108,110.0,Satisfied
83469,Male,Loyal Customer,49,Business Travel,Business,3921,2,5,5,5,5,234,278.0,Satisfied
99491,Male,Loyal Customer,67,Personal Travel,Eco,307,4,1,1,3,1,3,0.0,Neutral or Dissatisfied
112630,Male,Loyal Customer,56,Business Travel,Business,3547,3,3,4,5,4,5,3.0,Satisfied
127308,Female,Loyal Customer,50,Business Travel,Business,1979,1,2,4,5,4,0,0.0,Satisfied
112700,Female,Loyal Customer,27,Business Travel,Business,723,4,4,4,2,4,0,0.0,Neutral or Dissatisfied
4263,Male,Disloyal Customer,27,Business Travel,Eco,502,1,5,5,4,5,12,14.0,Neutral or Dissatisfied
59185,Female,Loyal Customer,47,Business Travel,Business,2290,5,5,5,4,3,13,0.0,Satisfied
37324,Female,Disloyal Customer,64,Business Travel,Eco,1028,5,1,1,3,1,1,0.0,Satisfied
86282,Male,Loyal Customer,68,Personal Travel,Eco,356,2,1,5,1,1,0,0.0,Neutral or Dissatisfied
42126,Male,Loyal Customer,41,Personal Travel,Eco,898,4,3,3,1,3,0,0.0,Satisfied
8509,Male,Loyal Customer,31,Business Travel,Business,862,2,2,2,4,2,88,79.0,Neutral or Dissatisfied
126424,Female,Disloyal Customer,44,Business Travel,Eco Plus,328,3,4,4,2,4,14,17.0,Neutral or Dissatisfied
26456,Male,Loyal Customer,29,Business Travel,Business,2771,4,4,4,2,4,9,0.0,Neutral or Dissatisfied
45645,Male,Loyal Customer,34,Personal Travel,Eco,230,2,4,4,4,4,0,6.0,Neutral or Dissatisfied
39683,Female,Loyal Customer,53,Personal Travel,Eco Plus,612,4,4,3,1,4,1,0.0,Neutral or Dissatisfied
9955,Male,Loyal Customer,22,Business Travel,Business,1690,1,1,1,1,1,6,0.0,Neutral or Dissatisfied
69147,Female,Loyal Customer,25,Personal Travel,Eco,2248,2,4,4,5,4,0,0.0,Neutral or Dissatisfied
113065,Male,Loyal Customer,56,Business Travel,Business,543,3,4,3,1,2,80,71.0,Neutral or Dissatisfied
68722,Male,Loyal Customer,49,Business Travel,Business,1794,2,5,4,4,3,0,0.0,Satisfied
124125,Female,Loyal Customer,51,Business Travel,Business,2145,1,3,3,1,2,10,1.0,Satisfied
9798,Male,Loyal Customer,33,Personal Travel,Eco Plus,383,3,3,3,5,3,0,0.0,Neutral or Dissatisfied
29252,Female,Disloyal Customer,29,Business Travel,Eco,859,3,1,1,4,1,1,0.0,Neutral or Dissatisfied
4676,Female,Disloyal Customer,36,Business Travel,Eco,364,2,3,5,2,3,0,2.0,Neutral or Dissatisfied
54633,Male,Loyal Customer,55,Business Travel,Eco,965,3,3,3,2,3,0,0.0,Neutral or Dissatisfied
101098,Female,Loyal Customer,36,Business Travel,Business,758,2,5,5,3,3,0,0.0,Satisfied
24887,Female,Loyal Customer,56,Business Travel,Business,3193,4,3,4,1,4,2,0.0,Satisfied
117521,Female,Loyal Customer,56,Business Travel,Business,2835,2,4,5,4,3,2,0.0,Satisfied
50523,Female,Loyal Customer,49,Personal Travel,Eco,308,2,2,5,4,3,3,0.0,Neutral or Dissatisfied
1560,Female,Loyal Customer,52,Business Travel,Business,3463,1,2,5,5,3,0,0.0,Satisfied
324,Male,Disloyal Customer,21,Business Travel,Business,821,4,5,5,4,5,0,3.0,Satisfied
127069,Female,Loyal Customer,64,Business Travel,Business,2290,3,3,3,3,4,20,19.0,Neutral or Dissatisfied
58666,Male,Loyal Customer,23,Business Travel,Eco Plus,867,4,4,3,4,4,16,3.0,Neutral or Dissatisfied
5401,Female,Loyal Customer,64,Personal Travel,Eco,812,3,3,3,5,5,0,0.0,Neutral or Dissatisfied
123179,Male,Disloyal Customer,38,Business Travel,Eco,250,1,1,3,3,1,100,95.0,Neutral or Dissatisfied
43848,Female,Loyal Customer,41,Business Travel,Eco,174,4,4,4,1,4,0,0.0,Satisfied
72905,Female,Loyal Customer,33,Business Travel,Business,1035,2,4,5,5,5,2,0.0,Satisfied
10044,Female,Loyal Customer,33,Business Travel,Business,3493,2,2,5,3,4,0,0.0,Satisfied
44889,Male,Loyal Customer,39,Business Travel,Business,536,4,3,3,4,4,2,3.0,Satisfied
80957,Male,Loyal Customer,63,Business Travel,Business,3182,2,5,5,3,4,0,0.0,Satisfied
34180,Female,Disloyal Customer,24,Business Travel,Eco,1237,5,1,1,4,1,0,0.0,Satisfied
96120,Male,Loyal Customer,15,Business Travel,Business,1848,5,5,5,3,5,68,63.0,Satisfied
62978,Female,Disloyal Customer,48,Business Travel,Eco,909,2,2,2,1,2,48,29.0,Neutral or Dissatisfied
18419,Male,Loyal Customer,16,Personal Travel,Eco,750,4,4,5,5,5,201,199.0,Neutral or Dissatisfied
65946,Male,Loyal Customer,60,Business Travel,Business,1372,1,2,4,4,5,81,93.0,Satisfied
1199,Female,Loyal Customer,56,Personal Travel,Eco,270,2,2,5,3,4,11,0.0,Neutral or Dissatisfied
39783,Female,Loyal Customer,38,Business Travel,Eco Plus,521,4,4,4,2,4,0,12.0,Satisfied
121777,Female,Loyal Customer,46,Business Travel,Business,449,4,5,5,4,4,0,0.0,Satisfied
76424,Male,Disloyal Customer,23,Business Travel,Eco,405,1,1,1,1,1,4,0.0,Neutral or Dissatisfied
90156,Male,Loyal Customer,69,Business Travel,Business,583,4,3,5,4,2,0,0.0,Satisfied
55071,Male,Loyal Customer,55,Business Travel,Eco,1635,2,2,2,4,2,0,0.0,Neutral or Dissatisfied
80917,Female,Loyal Customer,55,Business Travel,Business,341,1,3,4,5,4,9,26.0,Satisfied
31968,Female,Loyal Customer,39,Business Travel,Business,3203,3,3,4,1,4,0,0.0,Neutral or Dissatisfied
47163,Male,Loyal Customer,37,Business Travel,Eco,954,3,3,3,3,3,0,5.0,Neutral or Dissatisfied
73739,Female,Loyal Customer,31,Personal Travel,Eco,192,2,1,3,4,1,0,0.0,Neutral or Dissatisfied
118216,Male,Loyal Customer,20,Business Travel,Business,735,3,3,3,4,3,110,120.0,Satisfied
53819,Female,Loyal Customer,33,Business Travel,Business,3269,5,4,1,1,2,53,47.0,Satisfied
78502,Female,Disloyal Customer,30,Business Travel,Eco,666,4,1,4,4,1,51,35.0,Neutral or Dissatisfied
110074,Female,Loyal Customer,49,Business Travel,Business,3812,2,2,5,4,3,12,3.0,Satisfied
87220,Male,Loyal Customer,50,Personal Travel,Eco,946,3,4,2,1,4,0,0.0,Neutral or Dissatisfied
22290,Female,Loyal Customer,43,Business Travel,Eco,145,2,3,5,3,4,0,0.0,Satisfied
94307,Male,Loyal Customer,50,Business Travel,Business,562,4,2,5,3,3,29,22.0,Satisfied
108145,Female,Disloyal Customer,35,Business Travel,Eco,1166,3,5,1,3,5,17,6.0,Neutral or Dissatisfied
112870,Male,Loyal Customer,48,Business Travel,Business,715,3,2,4,5,3,0,0.0,Satisfied
70165,Male,Loyal Customer,30,Personal Travel,Eco,550,1,1,1,3,1,0,0.0,Neutral or Dissatisfied
66828,Male,Disloyal Customer,39,Business Travel,Business,731,2,4,4,5,4,0,0.0,Neutral or Dissatisfied
11029,Male,Loyal Customer,33,Business Travel,Business,201,2,5,3,5,5,0,0.0,Satisfied
21955,Male,Disloyal Customer,23,Business Travel,Eco,551,2,5,5,1,5,0,0.0,Neutral or Dissatisfied
21702,Female,Loyal Customer,13,Personal Travel,Eco,708,3,3,3,5,3,13,0.0,Neutral or Dissatisfied
23653,Male,Loyal Customer,37,Business Travel,Business,3860,1,4,2,3,2,0,0.0,Satisfied
105888,Female,Disloyal Customer,27,Business Travel,Business,283,0,3,3,5,3,51,38.0,Satisfied
116119,Male,Loyal Customer,47,Personal Travel,Eco,447,5,5,5,3,5,11,0.0,Satisfied
100021,Male,Loyal Customer,32,Business Travel,Business,277,2,2,2,2,2,360,388.0,Neutral or Dissatisfied
76879,Male,Loyal Customer,48,Business Travel,Business,630,1,2,4,5,3,1,0.0,Satisfied
39589,Female,Loyal Customer,49,Business Travel,Business,945,4,1,3,3,2,0,6.0,Neutral or Dissatisfied
14854,Female,Loyal Customer,54,Business Travel,Business,315,4,2,3,1,2,0,0.0,Satisfied
106914,Male,Loyal Customer,57,Business Travel,Business,1259,1,2,5,4,4,0,0.0,Satisfied
19758,Female,Loyal Customer,57,Business Travel,Business,462,2,5,3,2,5,0,0.0,Satisfied
115298,Female,Loyal Customer,67,Business Travel,Eco,325,2,3,4,3,4,74,72.0,Neutral or Dissatisfied
84992,Male,Disloyal Customer,40,Business Travel,Business,1590,1,4,4,4,4,1,5.0,Neutral or Dissatisfied
19553,Male,Loyal Customer,43,Business Travel,Eco,160,2,1,1,4,1,123,129.0,Neutral or Dissatisfied
25768,Male,Disloyal Customer,39,Business Travel,Business,762,2,1,1,5,1,0,0.0,Neutral or Dissatisfied
50678,Male,Disloyal Customer,42,Personal Travel,Eco,134,4,4,4,3,4,0,0.0,Neutral or Dissatisfied
32896,Male,Loyal Customer,11,Personal Travel,Eco,101,3,5,1,2,5,0,0.0,Neutral or Dissatisfied
105033,Male,Disloyal Customer,36,Business Travel,Business,361,1,2,2,1,2,33,13.0,Neutral or Dissatisfied
38720,Female,Loyal Customer,38,Business Travel,Business,3850,1,4,5,3,5,0,0.0,Satisfied
34798,Female,Loyal Customer,39,Personal Travel,Eco,209,4,2,2,1,2,0,0.0,Satisfied
51051,Male,Loyal Customer,16,Personal Travel,Eco,78,2,4,4,5,4,0,0.0,Neutral or Dissatisfied
99274,Male,Loyal Customer,41,Business Travel,Business,833,2,4,4,5,5,0,0.0,Satisfied
35736,Male,Disloyal Customer,42,Business Travel,Business,2153,1,4,4,4,4,71,71.0,Neutral or Dissatisfied
78895,Female,Loyal Customer,57,Business Travel,Business,1823,4,5,5,5,4,0,0.0,Satisfied
24939,Female,Loyal Customer,22,Business Travel,Eco Plus,2106,5,5,4,4,5,4,0.0,Satisfied
105196,Male,Loyal Customer,54,Business Travel,Eco Plus,281,2,2,2,3,2,34,23.0,Neutral or Dissatisfied
7223,Male,Loyal Customer,61,Business Travel,Business,135,4,2,3,3,4,0,0.0,Neutral or Dissatisfied
79996,Female,Loyal Customer,11,Personal Travel,Eco,1010,3,2,2,4,2,0,13.0,Neutral or Dissatisfied
105872,Male,Loyal Customer,50,Personal Travel,Eco Plus,787,3,5,5,3,5,4,13.0,Neutral or Dissatisfied
57487,Female,Loyal Customer,50,Business Travel,Business,1589,2,5,4,3,5,5,0.0,Satisfied
95764,Female,Loyal Customer,23,Personal Travel,Eco,237,3,1,1,3,1,49,36.0,Neutral or Dissatisfied
37804,Female,Loyal Customer,47,Personal Travel,Eco Plus,1028,4,2,4,1,2,0,0.0,Neutral or Dissatisfied
19781,Female,Loyal Customer,51,Business Travel,Eco,667,5,4,3,3,3,0,19.0,Satisfied
79735,Female,Loyal Customer,42,Business Travel,Eco Plus,762,3,4,3,4,2,3,8.0,Neutral or Dissatisfied
17969,Female,Loyal Customer,70,Personal Travel,Eco,460,1,4,3,2,2,0,0.0,Neutral or Dissatisfied
72812,Male,Loyal Customer,20,Business Travel,Eco Plus,1045,2,2,2,1,2,14,2.0,Neutral or Dissatisfied
59864,Female,Loyal Customer,18,Business Travel,Eco,937,1,1,1,3,1,3,0.0,Neutral or Dissatisfied
124149,Male,Loyal Customer,20,Personal Travel,Business,2133,3,2,2,2,2,12,2.0,Neutral or Dissatisfied
123785,Female,Loyal Customer,29,Business Travel,Business,541,3,3,3,4,3,4,0.0,Satisfied
57531,Male,Loyal Customer,39,Business Travel,Eco,413,2,2,2,4,2,10,6.0,Neutral or Dissatisfied
47039,Female,Disloyal Customer,42,Business Travel,Eco,351,2,2,2,2,2,0,0.0,Neutral or Dissatisfied
73453,Female,Loyal Customer,7,Personal Travel,Eco,1012,3,5,2,5,5,26,45.0,Neutral or Dissatisfied
25423,Male,Disloyal Customer,35,Business Travel,Business,669,3,2,2,5,2,7,12.0,Neutral or Dissatisfied
124348,Male,Loyal Customer,53,Business Travel,Business,3078,4,4,3,4,2,62,60.0,Neutral or Dissatisfied
105977,Female,Loyal Customer,24,Personal Travel,Eco,2329,4,3,3,2,3,39,6.0,Neutral or Dissatisfied
10930,Female,Disloyal Customer,22,Business Travel,Eco,247,2,3,3,5,3,0,0.0,Neutral or Dissatisfied
2655,Female,Disloyal Customer,25,Business Travel,Business,539,3,3,4,3,3,0,0.0,Neutral or Dissatisfied
125928,Female,Loyal Customer,47,Personal Travel,Eco,1013,3,1,2,3,3,0,0.0,Neutral or Dissatisfied
4149,Male,Loyal Customer,39,Business Travel,Business,2413,4,5,3,4,4,0,20.0,Neutral or Dissatisfied
28185,Female,Loyal Customer,59,Personal Travel,Eco,873,4,3,3,3,4,0,0.0,Neutral or Dissatisfied
19345,Female,Loyal Customer,54,Personal Travel,Eco Plus,743,2,3,4,5,5,17,13.0,Neutral or Dissatisfied
92032,Female,Disloyal Customer,39,Business Travel,Business,1535,5,1,1,4,1,7,0.0,Satisfied
26630,Male,Disloyal Customer,23,Business Travel,Eco,581,4,2,1,2,2,9,0.0,Neutral or Dissatisfied
105389,Male,Loyal Customer,24,Personal Travel,Eco,369,2,3,3,4,3,0,0.0,Neutral or Dissatisfied
96147,Male,Loyal Customer,47,Business Travel,Eco,460,1,1,1,4,1,46,40.0,Neutral or Dissatisfied
1813,Male,Loyal Customer,25,Business Travel,Business,500,2,5,5,3,5,0,0.0,Satisfied
5472,Male,Loyal Customer,24,Personal Travel,Eco,265,1,5,5,2,5,0,9.0,Neutral or Dissatisfied
13701,Female,Loyal Customer,68,Personal Travel,Eco,483,2,2,3,2,3,0,0.0,Neutral or Dissatisfied
33957,Female,Loyal Customer,59,Business Travel,Business,1554,2,2,3,1,2,0,0.0,Neutral or Dissatisfied
118159,Female,Disloyal Customer,25,Business Travel,Business,1444,5,3,3,5,3,18,3.0,Satisfied
102408,Female,Loyal Customer,34,Personal Travel,Eco,391,2,4,1,4,4,14,5.0,Neutral or Dissatisfied
6118,Female,Loyal Customer,39,Business Travel,Business,3817,5,2,5,3,4,0,3.0,Satisfied
29280,Female,Loyal Customer,25,Business Travel,Business,859,1,1,1,1,1,0,0.0,Neutral or Dissatisfied
81930,Male,Loyal Customer,51,Personal Travel,Business,1535,1,1,3,1,2,5,0.0,Neutral or Dissatisfied
73891,Female,Disloyal Customer,30,Business Travel,Business,1062,4,1,1,5,1,0,7.0,Satisfied
67665,Male,Disloyal Customer,18,Business Travel,Eco,1464,4,2,2,5,2,0,0.0,Neutral or Dissatisfied
126133,Male,Loyal Customer,51,Business Travel,Business,3507,4,3,4,4,5,0,0.0,Satisfied
39450,Male,Loyal Customer,17,Personal Travel,Eco,129,2,2,2,1,2,19,29.0,Neutral or Dissatisfied
34241,Female,Loyal Customer,14,Personal Travel,Eco Plus,1237,3,4,3,3,4,9,1.0,Neutral or Dissatisfied
70946,Male,Loyal Customer,30,Personal Travel,Eco,612,4,5,5,4,5,47,42.0,Satisfied
113775,Male,Loyal Customer,22,Personal Travel,Eco,223,2,3,3,5,3,0,2.0,Neutral or Dissatisfied
66666,Male,Loyal Customer,34,Business Travel,Business,1636,5,5,4,3,4,24,11.0,Satisfied
82447,Female,Loyal Customer,36,Business Travel,Eco,509,3,3,3,4,3,0,0.0,Neutral or Dissatisfied
32203,Female,Loyal Customer,37,Business Travel,Eco,163,4,4,4,5,4,0,0.0,Satisfied
118129,Male,Disloyal Customer,28,Business Travel,Business,1488,3,5,5,5,5,42,28.0,Neutral or Dissatisfied
63997,Female,Disloyal Customer,27,Business Travel,Eco,612,3,1,1,4,1,0,0.0,Neutral or Dissatisfied
46270,Female,Loyal Customer,60,Personal Travel,Eco,679,2,2,4,3,5,0,0.0,Neutral or Dissatisfied
52740,Male,Disloyal Customer,29,Business Travel,Eco,1310,1,4,4,1,4,0,0.0,Neutral or Dissatisfied
23538,Male,Loyal Customer,53,Personal Travel,Eco,423,5,4,4,1,4,2,1.0,Satisfied
110055,Female,Loyal Customer,66,Personal Travel,Eco,2173,1,4,2,3,4,36,19.0,Neutral or Dissatisfied
21189,Female,Loyal Customer,63,Business Travel,Business,153,1,4,4,4,4,147,142.0,Neutral or Dissatisfied
74823,Male,Loyal Customer,30,Personal Travel,Eco Plus,1205,5,4,4,4,4,0,0.0,Satisfied
61601,Male,Loyal Customer,43,Business Travel,Business,1346,1,5,5,4,5,0,7.0,Satisfied
1056,Female,Loyal Customer,38,Personal Travel,Eco,158,5,2,2,3,2,0,0.0,Satisfied
124667,Male,Loyal Customer,39,Business Travel,Business,399,1,4,4,3,5,0,0.0,Satisfied
15548,Female,Loyal Customer,40,Business Travel,Business,3826,0,4,5,5,5,97,106.0,Satisfied
121323,Male,Loyal Customer,29,Personal Travel,Eco,1009,2,5,5,2,5,0,0.0,Neutral or Dissatisfied
15059,Female,Loyal Customer,29,Personal Travel,Eco,488,2,1,1,1,1,28,42.0,Neutral or Dissatisfied
95204,Male,Loyal Customer,25,Personal Travel,Eco,239,2,4,4,5,4,0,0.0,Neutral or Dissatisfied
31607,Male,Loyal Customer,29,Personal Travel,Eco,602,3,5,5,3,5,0,0.0,Neutral or Dissatisfied
21860,Male,Disloyal Customer,45,Business Travel,Eco,448,2,3,3,3,3,1,0.0,Neutral or Dissatisfied
13901,Male,Loyal Customer,46,Business Travel,Business,3821,0,1,2,4,1,0,0.0,Satisfied
107015,Female,Loyal Customer,47,Personal Travel,Eco Plus,937,3,2,4,5,3,1,0.0,Neutral or Dissatisfied
125085,Female,Loyal Customer,58,Business Travel,Business,361,3,3,4,5,3,0,0.0,Satisfied
58729,Male,Disloyal Customer,24,Business Travel,Eco,1050,2,1,1,4,1,1,4.0,Neutral or Dissatisfied
21834,Female,Loyal Customer,33,Personal Travel,Eco,640,2,2,1,5,2,100,87.0,Neutral or Dissatisfied
109841,Male,Disloyal Customer,24,Business Travel,Eco,1073,4,1,1,3,1,2,0.0,Satisfied
16294,Male,Loyal Customer,55,Personal Travel,Eco,631,4,3,5,5,3,0,0.0,Neutral or Dissatisfied
109305,Female,Loyal Customer,41,Business Travel,Business,2783,4,5,3,3,4,0,0.0,Neutral or Dissatisfied
17294,Female,Loyal Customer,53,Business Travel,Business,403,4,2,1,4,2,0,0.0,Satisfied
98392,Male,Loyal Customer,62,Personal Travel,Business,462,3,5,5,1,4,0,0.0,Neutral or Dissatisfied
27842,Female,Loyal Customer,17,Personal Travel,Eco,1448,4,2,2,1,2,6,0.0,Neutral or Dissatisfied
105487,Male,Disloyal Customer,25,Business Travel,Business,516,3,5,5,3,5,44,49.0,Neutral or Dissatisfied
46969,Female,Loyal Customer,69,Personal Travel,Eco,909,3,5,5,3,1,4,25.0,Neutral or Dissatisfied
83776,Male,Loyal Customer,56,Business Travel,Business,3175,2,5,4,3,3,3,6.0,Satisfied
73708,Male,Loyal Customer,54,Business Travel,Business,192,3,3,3,2,2,13,12.0,Neutral or Dissatisfied
114851,Male,Loyal Customer,45,Business Travel,Business,2689,4,5,4,4,4,252,231.0,Satisfied
3525,Female,Loyal Customer,31,Business Travel,Business,557,1,4,4,4,4,0,0.0,Satisfied
84407,Female,Loyal Customer,54,Personal Travel,Eco,606,3,2,3,4,2,0,1.0,Neutral or Dissatisfied
62676,Female,Loyal Customer,43,Personal Travel,Eco Plus,1726,2,3,3,4,3,26,24.0,Neutral or Dissatisfied
23048,Male,Loyal Customer,58,Business Travel,Business,3848,1,2,5,4,5,35,23.0,Satisfied
988,Male,Disloyal Customer,25,Business Travel,Eco,102,3,4,4,4,4,0,0.0,Neutral or Dissatisfied
12392,Female,Loyal Customer,58,Business Travel,Business,1640,4,4,4,4,5,23,25.0,Satisfied
88145,Male,Loyal Customer,53,Business Travel,Business,270,1,3,4,4,3,0,0.0,Satisfied
74714,Female,Loyal Customer,18,Personal Travel,Eco,1313,3,4,3,3,4,0,0.0,Neutral or Dissatisfied
95487,Female,Loyal Customer,49,Business Travel,Business,562,3,5,5,3,3,0,0.0,Satisfied
113490,Female,Loyal Customer,61,Business Travel,Business,3167,4,4,4,3,4,9,0.0,Neutral or Dissatisfied
91750,Male,Loyal Customer,58,Business Travel,Business,626,4,4,4,5,5,26,23.0,Satisfied
96314,Female,Loyal Customer,68,Personal Travel,Eco Plus,687,2,2,4,4,5,0,0.0,Neutral or Dissatisfied
105242,Female,Loyal Customer,40,Personal Travel,Eco,377,3,3,1,4,3,4,0.0,Neutral or Dissatisfied
